,Case_ID,Year,Easting,Northing,CWD_Status,Species,Sex,Province
7780,17780,2013,521046,5709897,Negative,Mule Deer,Male,Alberta
7781,17781,2013,568655,5705864,Negative,Mule Deer,Female,Saskatchewan
7782,17782,2013,568655,5705864,Negative,Mule Deer,Female,Saskatchewan
7783,17783,2013,568655,5705864,Negative,Mule Deer,Male,Saskatchewan
7784,17784,2013,529590,5708721,Negative,Mule Deer,Female,Alberta
7785,17785,2013,529590,5708721,Negative,Mule Deer,Female,Alberta
7786,17786,2013,534163,5692165,Negative,Mule Deer,Female,Alberta
7787,17787,2013,485777,5653225,Negative,Mule Deer,Male,Alberta
7788,17788,2013,527582,5703454,Negative,Mule Deer,Female,Alberta
7789,17789,2013,304344,5635872,Negative,Mule Deer,Female,Alberta
7790,17790,2013,548002,5686860,Negative,White-tailed Deer,Male,Alberta
7791,17791,2013,540702,5690594,Negative,White-tailed Deer,Male,Alberta
7792,17792,2013,566788,5692481,Negative,Mule Deer,Male,Saskatchewan
7793,17793,2013,568441,5690884,Negative,White-tailed Deer,Male,Saskatchewan
7794,17794,2013,527582,5703454,Negative,Mule Deer,Female,Alberta
7795,17795,2013,542418,5680895,Negative,Mule Deer,Female,Alberta
7796,17796,2013,539084,5688963,Negative,White-tailed Deer,Male,Alberta
7797,17797,2013,557070,5685877,Negative,Mule Deer,Female,Saskatchewan
7798,17798,2013,555142,5713383,Negative,Mule Deer,Male,Alberta
7799,17799,2013,553327,5719841,Negative,Mule Deer,Male,Alberta
7800,17800,2013,525505,5724485,Negative,Mule Deer,Female,Alberta
7801,17801,2013,514076,5724434,Negative,Mule Deer,Male,Alberta
7802,17802,2013,560341,5685907,Negative,Mule Deer,Male,Saskatchewan
7803,17803,2013,540625,5700302,Negative,White-tailed Deer,Male,Alberta
7804,17804,2013,523377,5693694,Negative,Mule Deer,Male,Alberta
7805,17805,2013,542319,5692225,Negative,White-tailed Deer,Female,Alberta
7806,17806,2013,530875,5696997,Negative,Mule Deer,Male,Alberta
7807,17807,2013,559500,5632505,Negative,White-tailed Deer,Male,Alberta
7808,17808,2013,564284,5639044,Negative,White-tailed Deer,Male,Alberta
7809,17809,2013,562527,5645479,Negative,White-tailed Deer,Male,Alberta
7810,17810,2013,562546,5643859,Negative,White-tailed Deer,Male,Alberta
7811,17811,2013,537391,5818355,Negative,White-tailed Deer,Female,Alberta
7812,17812,2013,537391,5818355,Negative,White-tailed Deer,Female,Alberta
7813,17813,2013,571977,5484383,Negative,Mule Deer,Male,Saskatchewan
7814,17814,2013,571769,5484846,Negative,Mule Deer,Female,Saskatchewan
7815,17815,2013,540087,5494717,Negative,White-tailed Deer,Female,Alberta
7816,17816,2013,569106,5520926,Negative,White-tailed Deer,Male,Saskatchewan
7817,17817,2013,540087,5494717,Negative,Mule Deer,Female,Alberta
7818,17818,2013,551643,5606531,Negative,Mule Deer,Male,Alberta
7819,17819,2013,551643,5606531,Negative,Mule Deer,Male,Alberta
7820,17820,2013,567668,5506342,Negative,White-tailed Deer,Male,Saskatchewan
7821,17821,2013,548396,5485014,Negative,Mule Deer,Male,Alberta
7822,17822,2013,538759,5471992,Negative,White-tailed Deer,Male,Alberta
7823,17823,2013,538759,5471992,Negative,White-tailed Deer,Male,Alberta
7824,17824,2013,547311,5507189,Negative,Mule Deer,Female,Alberta
7825,17825,2013,551331,5512644,Negative,White-tailed Deer,Female,Alberta
7826,17826,2013,551331,5512644,Negative,Mule Deer,Female,Alberta
7827,17827,2013,544096,5492114,Negative,White-tailed Deer,Male,Alberta
7828,17828,2013,517268,5489766,Negative,Mule Deer,Male,Alberta
7829,17829,2013,568183,5533493,Negative,White-tailed Deer,Male,Saskatchewan
7830,17830,2013,526533,5527003,Negative,Mule Deer,Female,Alberta
7831,17831,2013,526533,5527003,Negative,Mule Deer,Male,Alberta
7832,17832,2013,526533,5527003,Negative,Mule Deer,Female,Alberta
7833,17833,2013,563500,5574274,Negative,White-tailed Deer,Female,Alberta
7834,17834,2013,563441,5579128,Negative,White-tailed Deer,Female,Alberta
7835,17835,2013,556606,5464168,Negative,White-tailed Deer,Male,Alberta
7836,17836,2013,556079,5466773,Negative,Mule Deer,Male,Alberta
7837,17837,2013,556078,5466871,Negative,White-tailed Deer,Male,Alberta
7838,17838,2013,556606,5464168,Negative,Mule Deer,Female,Alberta
7839,17839,2013,568120,5469081,Negative,Mule Deer,Female,Saskatchewan
7840,17840,2013,521699,5501511,Negative,White-tailed Deer,Male,Alberta
7841,17841,2013,530597,5480025,Negative,Mule Deer,Female,Alberta
7842,17842,2013,541709,5494736,Negative,White-tailed Deer,Male,Alberta
7843,17843,2013,538469,5493090,Negative,Mule Deer,Female,Alberta
7844,17844,2013,541709,5494736,Negative,White-tailed Deer,Male,Alberta
7845,17845,2013,554445,5513057,Negative,Mule Deer,Female,Alberta
7846,17846,2013,549722,5511010,Negative,White-tailed Deer,Female,Alberta
7847,17847,2013,563855,5574818,Negative,White-tailed Deer,Male,Alberta
7848,17848,2013,555468,5469518,Negative,White-tailed Deer,Male,Alberta
7849,17849,2013,568538,5527383,Negative,White-tailed Deer,Male,Saskatchewan
7850,17850,2013,498779,5531804,Negative,White-tailed Deer,Female,Alberta
7851,17851,2013,498779,5531804,Negative,White-tailed Deer,Female,Alberta
7852,17852,2013,371074,5465281,Negative,White-tailed Deer,Male,Alberta
7853,17853,2013,371074,5465281,Negative,White-tailed Deer,Male,Alberta
7854,17854,2013,570583,5532277,Negative,White-tailed Deer,Female,Saskatchewan
7855,17855,2013,549418,5525562,Negative,White-tailed Deer,Female,Alberta
7856,17856,2013,554548,5515919,Negative,White-tailed Deer,Male,Alberta
7857,17857,2013,570604,5530657,Negative,Mule Deer,Male,Saskatchewan
7858,17858,2013,513281,5505316,Negative,White-tailed Deer,Male,Alberta
7859,17859,2013,548285,5491555,Negative,Mule Deer,Male,Alberta
7860,17860,2013,548285,5491555,Negative,Mule Deer,Male,Alberta
7861,17861,2013,500407,5535047,Negative,White-tailed Deer,Female,Alberta
7862,17862,2013,502037,5525345,Negative,White-tailed Deer,Male,Alberta
7863,17863,2013,502037,5525345,Negative,White-tailed Deer,Female,Alberta
7864,17864,2013,528448,5558220,Negative,White-tailed Deer,Male,Alberta
7865,17865,2013,473896,5591766,Negative,Mule Deer,Female,Alberta
7866,17866,2013,473896,5591766,Negative,Mule Deer,Male,Alberta
7867,17867,2013,506925,5546386,Negative,White-tailed Deer,Male,Alberta
7868,17868,2013,497148,5535043,Negative,White-tailed Deer,Male,Alberta
7869,17869,2013,495125,5545199,Negative,Mule Deer,Female,Alberta
7870,17870,2013,544942,5499622,Negative,Mule Deer,Male,Alberta
7871,17871,2013,537047,5484934,Negative,Mule Deer,Male,Alberta
7872,17872,2013,570017,5574358,Negative,Mule Deer,Male,Saskatchewan
7873,17873,2013,562288,5543499,Negative,Mule Deer,Male,Alberta
7874,17874,2013,552052,5577385,Negative,White-tailed Deer,Male,Alberta
7875,17875,2013,561156,5506269,Negative,Mule Deer,Male,Alberta
7876,17876,2013,555372,5653246,Negative,Mule Deer,Female,Alberta
7877,17877,2013,568533,5666151,Negative,Mule Deer,Female,Saskatchewan
7878,17878,2013,490128,5695295,Negative,Mule Deer,Male,Alberta
7879,17879,2013,490131,5696914,Negative,Mule Deer,Female,Alberta
7880,17880,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7881,17881,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7882,17882,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7883,17883,2013,557757,5726781,Negative,Mule Deer,Male,Alberta
7884,17884,2013,558846,5709789,Negative,Mule Deer,Male,Alberta
7885,17885,2013,548316,5731117,Negative,Mule Deer,Female,Alberta
7886,17886,2013,534177,5690547,Negative,Mule Deer,Female,Alberta
7887,17887,2013,521017,5716369,Negative,Mule Deer,Male,Alberta
7888,17888,2013,550064,5652656,Negative,Mule Deer,Female,Alberta
7889,17889,2013,538880,5664062,Negative,Mule Deer,Female,Alberta
7890,17890,2013,555627,5696836,Negative,Mule Deer,Female,Alberta
7891,17891,2013,555627,5696836,Negative,Mule Deer,Female,Alberta
7892,17892,2013,555627,5696836,Negative,Mule Deer,Female,Alberta
7893,17893,2013,555627,5696836,Negative,Mule Deer,Female,Alberta
7894,17894,2013,552204,5682597,Negative,Mule Deer,Female,Alberta
7895,17895,2013,538883,5663391,Negative,Mule Deer,Female,Alberta
7896,17896,2013,522758,5690478,Negative,Mule Deer,Female,Alberta
7897,17897,2013,546727,5726248,Negative,Mule Deer,Female,Alberta
7898,17898,2013,553768,5689084,Negative,Mule Deer,Male,Alberta
7899,17899,2013,544037,5682529,Negative,White-tailed Deer,Male,Alberta
7900,17900,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7901,17901,2013,540784,5680882,Negative,Mule Deer,Male,Alberta
7902,17902,2013,518365,5662946,Negative,Mule Deer,Female,Alberta
7903,17903,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7904,17904,2013,550587,5680962,Negative,Mule Deer,Female,Alberta
7905,17905,2013,519978,5666189,Negative,Mule Deer,Female,Alberta
7906,17906,2013,529729,5667852,Negative,Mule Deer,Female,Alberta
7907,17907,2013,529729,5667852,Negative,Mule Deer,Male,Alberta
7908,17908,2013,493034,5684220,Negative,Mule Deer,Female,Alberta
7909,17909,2013,459076,5473626,Negative,White-tailed Deer,Female,Alberta
7910,17910,2013,493034,5684220,Negative,Mule Deer,Female,Alberta
7911,17911,2013,493034,5684220,Negative,White-tailed Deer,Male,Alberta
7912,17912,2013,554897,5726335,Negative,White-tailed Deer,Male,Alberta
7913,17913,2013,554897,5726335,Negative,White-tailed Deer,Male,Alberta
7914,17914,2013,526072,5680788,Negative,Mule Deer,Male,Alberta
7915,17915,2013,557033,5689112,Negative,Mule Deer,Female,Alberta
7916,17916,2013,557033,5689112,Negative,Mule Deer,Female,Alberta
7917,17917,2013,522722,5698573,Negative,White-tailed Deer,Female,Alberta
7918,17918,2013,531328,5672714,Negative,Mule Deer,Female,Alberta
7919,17919,2013,531328,5672714,Negative,White-tailed Deer,Male,Alberta
7920,17920,2013,534570,5672737,Negative,White-tailed Deer,Female,Alberta
7921,17921,2013,534570,5672737,Negative,Mule Deer,Female,Alberta
7922,17922,2013,534570,5672737,Negative,Mule Deer,Female,Alberta
7923,17923,2013,529729,5667852,Negative,Mule Deer,Female,Alberta
7924,17924,2013,529729,5667852,Negative,Mule Deer,Female,Alberta
7925,17925,2013,536184,5674363,Negative,Mule Deer,Male,Alberta
7926,17926,2013,503166,5708240,Negative,Mule Deer,Male,Alberta
7927,17927,2013,508045,5708243,Negative,Mule Deer,Male,Alberta
7928,17928,2013,548316,5731117,Negative,Mule Deer,Male,Alberta
7929,17929,2013,548329,5729499,Negative,Mule Deer,Female,Alberta
7930,17930,2013,504800,5696910,Negative,Mule Deer,Female,Alberta
7931,17931,2013,519487,5692087,Negative,Mule Deer,Female,Alberta
7932,17932,2013,501542,5693664,Negative,Mule Deer,Male,Alberta
7933,17933,2013,511319,5696921,Negative,Mule Deer,Male,Alberta
7934,17934,2013,524437,5680780,Negative,White-tailed Deer,Male,Alberta
7935,17935,2013,519487,5692087,Negative,Mule Deer,Female,Alberta
7936,17936,2013,532880,5703083,Negative,Mule Deer,Female,Alberta
7937,17937,2013,503178,5688809,Negative,Mule Deer,Female,Alberta
7938,17938,2013,504815,5685572,Negative,Mule Deer,Female,Alberta
7939,17939,2013,487971,5622501,Negative,Mule Deer,Male,Alberta
7940,17940,2013,393329,5678608,Negative,Mule Deer,Female,Alberta
7941,17941,2013,511846,5528585,Negative,White-tailed Deer,Male,Alberta
7942,17942,2013,519519,5683990,Negative,Mule Deer,Male,Alberta
7943,17943,2013,503488,5441126,Negative,Mule Deer,Male,Montana
7944,17944,2013,543098,5523902,Negative,White-tailed Deer,Male,Alberta
7945,17945,2013,398555,5681730,Negative,Mule Deer,Male,Alberta
7946,17946,2013,516205,5698551,Negative,Mule Deer,Female,Alberta
7947,17947,2013,379663,5712877,Negative,Mule Deer,Male,Alberta
7948,17948,2013,569235,5632630,Negative,Mule Deer,Male,Alberta
7949,17949,2013,471467,5595648,Negative,Mule Deer,Female,Alberta
7950,17950,2013,463560,5616621,Negative,Mule Deer,Male,Alberta
7951,17951,2013,471467,5595648,Negative,Mule Deer,Male,Alberta
7952,17952,2013,455514,5633973,Negative,Mule Deer,Male,Alberta
7953,17953,2013,530755,5669934,Negative,Mule Deer,Female,Alberta
7954,17954,2013,540523,5672226,Negative,Mule Deer,Male,Alberta
7955,17955,2013,533551,5669951,Negative,White-tailed Deer,Male,Alberta
7956,17956,2013,500000,5672066,Negative,Mule Deer,Male,Alberta
7957,17957,2013,503715,5641884,Negative,White-tailed Deer,Female,Alberta
7958,17958,2013,503715,5641884,Negative,White-tailed Deer,Female,Alberta
7959,17959,2013,503715,5641884,Negative,White-tailed Deer,Female,Alberta
7960,17960,2013,527066,5739054,Negative,White-tailed Deer,Male,Alberta
7961,17961,2013,538584,5722947,Negative,Mule Deer,Male,Alberta
7962,17962,2013,523873,5724476,Negative,White-tailed Deer,Female,Alberta
7963,17963,2013,536872,5734263,Negative,Mule Deer,Female,Alberta
7964,17964,2013,523873,5724476,Negative,Mule Deer,Female,Alberta
7965,17965,2013,536872,5734263,Negative,Mule Deer,Female,Alberta
7966,17966,2013,536872,5734263,Negative,Mule Deer,Female,Alberta
7967,17967,2013,523873,5724476,Negative,Mule Deer,Female,Alberta
7968,17968,2013,523873,5724476,Negative,White-tailed Deer,Female,Alberta
7969,17969,2013,556514,5727973,Negative,White-tailed Deer,Female,Alberta
7970,17970,2013,556404,5737677,Negative,Mule Deer,Female,Alberta
7971,17971,2013,448397,5633191,Negative,Mule Deer,Male,Alberta
7972,17972,2013,464336,5611819,Negative,Mule Deer,Female,Alberta
7973,17973,2013,477636,5587059,Negative,Mule Deer,Female,Alberta
7974,17974,2013,471467,5595648,Negative,Mule Deer,Male,Alberta
7975,17975,2013,453779,5621050,Negative,Mule Deer,Male,Alberta
7976,17976,2013,471467,5595638,Negative,Mule Deer,Male,Alberta
7977,17977,2013,452303,5616583,Negative,White-tailed Deer,Female,Alberta
7978,17978,2013,465149,5614500,Negative,Mule Deer,Female,Alberta
7979,17979,2013,455395,5619421,Negative,White-tailed Deer,Female,Alberta
7980,17980,2013,455382,5617800,Negative,White-tailed Deer,Male,Alberta
7981,17981,2013,455382,5617800,Negative,White-tailed Deer,Female,Alberta
7982,17982,2013,443494,5638571,Negative,Mule Deer,Male,Alberta
7983,17983,2013,458610,5612924,Negative,Mule Deer,Female,Alberta
7984,17984,2013,450447,5612986,Negative,White-tailed Deer,Female,Alberta
7985,17985,2013,450447,5612986,Negative,White-tailed Deer,Male,Alberta
7986,17986,2013,455382,5617800,Negative,White-tailed Deer,Male,Alberta
7987,17987,2013,569759,5593781,Negative,White-tailed Deer,Male,Saskatchewan
7988,17988,2013,472679,5533506,Negative,Mule Deer,Male,Alberta
7989,17989,2013,472679,5533506,Negative,Mule Deer,Male,Alberta
7990,17990,2013,507865,5471862,Negative,White-tailed Deer,Female,Alberta
7991,17991,2013,506236,5471859,Negative,Mule Deer,Male,Alberta
7992,17992,2013,472657,5528642,Negative,Mule Deer,Male,Alberta
7993,17993,2013,490632,5526947,Negative,White-tailed Deer,Male,Alberta
7994,17994,2013,427457,5658742,Negative,Mule Deer,Male,Alberta
7995,17995,2013,427457,5658742,Negative,Mule Deer,Female,Alberta
7996,17996,2013,427457,5658742,Negative,Mule Deer,Female,Alberta
7997,17997,2013,450983,5762748,Negative,White-tailed Deer,Male,Alberta
7998,17998,2013,493779,5763098,Negative,White-tailed Deer,Female,Alberta
7999,17999,2013,453436,5762389,Negative,White-tailed Deer,Male,Alberta
8000,18000,2013,451424,5763871,Negative,White-tailed Deer,Female,Alberta
8001,18001,2013,460519,5760309,Negative,Mule Deer,Female,Alberta
8002,18002,2013,417486,5668280,Negative,Mule Deer,Female,Alberta
8003,18003,2013,417486,5668280,Negative,Mule Deer,Male,Alberta
8004,18004,2013,512927,5706633,Negative,White-tailed Deer,Male,Alberta
8005,18005,2013,505897,5617644,Negative,White-tailed Deer,Female,Alberta
8006,18006,2013,407295,5713934,Negative,Mule Deer,Male,Alberta
8007,18007,2013,407295,5713934,Negative,White-tailed Deer,Male,Alberta
8008,18008,2013,427179,5661831,Negative,Mule Deer,Female,Alberta
8009,18009,2013,460519,5760309,Negative,Mule Deer,Female,Alberta
8010,18010,2013,536717,5637192,Negative,Mule Deer,Female,Alberta
8011,18011,2013,555281,5580657,Negative,White-tailed Deer,Male,Alberta
8012,18012,2013,540650,5577284,Negative,White-tailed Deer,Female,Alberta
8013,18013,2013,480878,5544807,Negative,Mule Deer,Male,Alberta
8014,18014,2013,526409,5557796,Negative,White-tailed Deer,Male,Alberta
8015,18015,2013,700765,5550131,Negative,Mule Deer,Female,Saskatchewan
8016,18016,2013,485617,5444359,Negative,White-tailed Deer,Female,Montana
8017,18017,2013,485617,5444359,Negative,White-tailed Deer,Male,Montana
8018,18018,2013,485617,5444359,Negative,Mule Deer,Female,Montana
8019,18019,2013,485617,5444359,Negative,White-tailed Deer,Male,Montana
8020,18020,2013,449321,5473708,Negative,White-tailed Deer,Male,Alberta
8021,18021,2013,437262,5490105,Negative,White-tailed Deer,Male,Alberta
8022,18022,2013,438880,5488471,Negative,White-tailed Deer,Female,Alberta
8023,18023,2013,495371,5429794,Negative,Mule Deer,Male,Montana
8024,18024,2013,488862,5439503,Negative,Mule Deer,Male,Montana
8025,18025,2013,461998,5632335,Negative,Mule Deer,Male,Alberta
8026,18026,2013,403954,5667964,Negative,Mule Deer,Female,Alberta
8027,18027,2013,403954,5667964,Negative,Mule Deer,Female,Alberta
8028,18028,2013,518463,5758370,Negative,Mule Deer,Female,Alberta
8029,18029,2013,515718,5439048,Negative,Mule Deer,Female,Montana
8030,18030,2013,514587,5446827,Negative,White-tailed Deer,Female,Montana
8031,18031,2013,515873,5440057,Negative,Mule Deer,Male,Montana
8032,18032,2013,514587,5446827,Negative,White-tailed Deer,Male,Montana
8033,18033,2013,518121,5441164,Negative,Mule Deer,Female,Montana
8034,18034,2013,513938,5470666,Negative,White-tailed Deer,Male,Alberta
8035,18035,2013,516614,5446829,Negative,Mule Deer,Female,Montana
8036,18036,2013,516500,5439540,Negative,White-tailed Deer,Female,Montana
8037,18037,2013,539206,5441238,Negative,Mule Deer,Male,Montana
8038,18038,2013,539206,5441238,Negative,Mule Deer,Female,Montana
8039,18039,2013,503366,5492127,Negative,Mule Deer,Male,Alberta
8040,18040,2013,526033,5443991,Negative,Mule Deer,Male,Montana
8041,18041,2013,538467,5444386,Negative,Mule Deer,Female,Montana
8042,18042,2013,538467,5444386,Negative,Mule Deer,Female,Montana
8043,18043,2013,509492,5471864,Negative,White-tailed Deer,Male,Alberta
8044,18044,2013,509492,5471864,Negative,White-tailed Deer,Female,Alberta
8045,18045,2013,548036,5517473,Negative,Mule Deer,Male,Alberta
8046,18046,2013,562992,5611518,Negative,Mule Deer,Male,Alberta
8047,18047,2013,536697,5512531,Negative,Mule Deer,Female,Alberta
8048,18048,2013,538295,5515775,Negative,Mule Deer,Male,Alberta
8049,18049,2013,536657,5517384,Negative,White-tailed Deer,Female,Alberta
8050,18050,2013,570316,5582857,Negative,Mule Deer,Female,Saskatchewan
8051,18051,2013,544691,5560998,Negative,Mule Deer,Female,Alberta
8052,18052,2013,544691,5560998,Negative,Mule Deer,Female,Alberta
8053,18053,2013,544691,5560998,Negative,Mule Deer,Female,Alberta
8054,18054,2013,551286,5517503,Negative,Mule Deer,Male,Alberta
8055,18055,2013,543208,5537234,Negative,White-tailed Deer,Male,Alberta
8056,18056,2013,567124,5548418,Negative,White-tailed Deer,Male,Saskatchewan
8057,18057,2013,550262,5593556,Negative,Mule Deer,Male,Alberta
8058,18058,2013,565218,5567816,Negative,Mule Deer,Male,Alberta
8059,18059,2013,437507,5622838,Negative,White-tailed Deer,Female,Alberta
8060,18060,2013,556666,5601728,Negative,Mule Deer,Female,Alberta
8061,18061,2013,524902,5526992,Negative,Mule Deer,Male,Alberta
8062,18062,2013,387110,5681965,Negative,White-tailed Deer,Male,Alberta
8063,18063,2013,387110,5681965,Negative,White-tailed Deer,Male,Alberta
8064,18064,2013,519255,5512110,Negative,Mule Deer,Female,Alberta
8065,18065,2013,546094,5500032,Negative,White-tailed Deer,Male,Alberta
8066,18066,2013,556965,5464882,Negative,White-tailed Deer,Female,Alberta
8067,18067,2013,546158,5525529,Negative,White-tailed Deer,Male,Alberta
8068,18068,2013,544005,5492265,Negative,White-tailed Deer,Male,Alberta
8069,18069,2013,513486,5526968,Negative,White-tailed Deer,Female,Alberta
8070,18070,2013,551301,5515883,Negative,White-tailed Deer,Male,Alberta
8071,18071,2013,539948,5512548,Negative,Mule Deer,Female,Alberta
8072,18072,2013,554548,5515919,Negative,Mule Deer,Female,Alberta
8073,18073,2013,541614,5507703,Negative,Mule Deer,Female,Alberta
8074,18074,2013,539948,5512548,Negative,Mule Deer,Male,Alberta
8075,18075,2013,554548,5515919,Negative,Mule Deer,Male,Alberta
8076,18076,2013,539948,5512548,Negative,Mule Deer,Male,Alberta
8077,18077,2013,536799,5499575,Negative,Mule Deer,Male,Alberta
8078,18078,2013,525746,5473533,Negative,Mule Deer,Male,Alberta
8079,18079,2013,546899,5470433,Negative,Mule Deer,Male,Alberta
8080,18080,2013,538323,5512539,Negative,Mule Deer,Male,Alberta
8081,18081,2013,544928,5501247,Negative,Mule Deer,Male,Alberta
8082,18082,2013,552970,5511037,Negative,Mule Deer,Male,Alberta
8083,18083,2013,543356,5493117,Negative,White-tailed Deer,Male,Alberta
8084,18084,2013,459065,5618992,Negative,White-tailed Deer,Male,Alberta
8085,18085,2013,459065,5618992,Negative,Mule Deer,Male,Alberta
8086,18086,2013,433529,5648799,Negative,Mule Deer,Female,Alberta
8087,18087,2013,550049,5481778,Negative,Mule Deer,Male,Alberta
8088,18088,2013,556761,5460815,Negative,Mule Deer,Male,Alberta
8089,18089,2013,543582,5478495,Negative,Mule Deer,Male,Alberta
8090,18090,2013,541775,5486622,Negative,Mule Deer,Male,Alberta
8091,18091,2013,526901,5518955,Negative,White-tailed Deer,Male,Alberta
8092,18092,2013,480253,5888314,Negative,White-tailed Deer,Male,Alberta
8093,18093,2013,505828,5510799,Negative,White-tailed Deer,Male,Alberta
8094,18094,2013,529327,5699508,Negative,Mule Deer,Female,Alberta
8095,18095,2013,502037,5535049,Negative,Mule Deer,Male,Alberta
8096,18096,2013,537806,5817955,Negative,White-tailed Deer,Female,Alberta
8097,18097,2013,549616,5522347,Negative,White-tailed Deer,Male,Alberta
8098,18098,2013,541972,5476870,Negative,White-tailed Deer,Male,Alberta
8099,18099,2013,512310,5518903,Negative,White-tailed Deer,Male,Alberta
8100,18100,2013,551606,5486688,Negative,White-tailed Deer,Male,Alberta
8101,18101,2013,551606,5486688,Negative,Mule Deer,Female,Alberta
8102,18102,2013,413251,5681461,Negative,Mule Deer,Male,Alberta
8103,18103,2013,413251,5681461,Negative,Mule Deer,Female,Alberta
8104,18104,2013,566656,5582407,Negative,White-tailed Deer,Male,Alberta
8105,18105,2013,472650,5527022,Negative,Mule Deer,Female,Alberta
8106,18106,2013,564943,5627323,Negative,Mule Deer,Male,Alberta
8107,18107,2013,563952,5540277,Negative,White-tailed Deer,Female,Alberta
8108,18108,2013,521494,5446442,Negative,White-tailed Deer,Female,Montana
8109,18109,2013,530296,5624185,Negative,White-tailed Deer,Male,Alberta
8110,18110,2013,563218,5596940,Negative,White-tailed Deer,Female,Alberta
8111,18111,2013,561572,5598542,Negative,White-tailed Deer,Male,Alberta
8112,18112,2013,568478,5567858,Negative,White-tailed Deer,Male,Saskatchewan
8113,18113,2013,566656,5582407,Negative,White-tailed Deer,Male,Alberta
8114,18114,2013,567508,5609540,Negative,White-tailed Deer,Male,Alberta
8115,18115,2013,569070,5598110,Negative,White-tailed Deer,Female,Alberta
8116,18116,2013,551643,5606531,Negative,Mule Deer,Female,Alberta
8117,18117,2013,558180,5557250,Negative,Mule Deer,Male,Alberta
8118,18118,2013,560011,5595824,Negative,Mule Deer,Male,Alberta
8119,18119,2013,564808,5596303,Negative,Mule Deer,Male,Alberta
8120,18120,2013,560006,5593666,Negative,Mule Deer,Female,Alberta
8121,18121,2013,516714,5539934,Negative,White-tailed Deer,Female,Alberta
8122,18122,2013,516714,5539934,Negative,White-tailed Deer,Female,Alberta
8123,18123,2013,516714,5539934,Negative,White-tailed Deer,Male,Alberta
8124,18124,2013,552641,5530449,Negative,Mule Deer,Male,Alberta
8125,18125,2013,569012,5648801,Negative,Mule Deer,Male,Saskatchewan
8126,18126,2013,562117,5679459,Negative,Mule Deer,Male,Saskatchewan
8127,18127,2013,547752,5653414,Negative,Mule Deer,Male,Alberta
8128,18128,2013,558240,5650153,Negative,Mule Deer,Female,Alberta
8129,18129,2013,558240,5650153,Negative,Mule Deer,Female,Alberta
8130,18130,2013,562880,5672451,Negative,Mule Deer,Male,Saskatchewan
8131,18131,2013,556015,5661250,Negative,Mule Deer,Female,Saskatchewan
8132,18132,2013,547530,5670062,Negative,Mule Deer,Male,Alberta
8133,18133,2013,556015,5661250,Negative,Mule Deer,Female,Saskatchewan
8134,18134,2013,539266,5644837,Negative,White-tailed Deer,Male,Alberta
8135,18135,2013,539266,5644837,Negative,White-tailed Deer,Male,Alberta
8136,18136,2013,539266,5644837,Negative,White-tailed Deer,Male,Alberta
8137,18137,2013,545598,5666752,Negative,Mule Deer,Male,Alberta
8138,18138,2013,549351,5656668,Negative,White-tailed Deer,Male,Alberta
8139,18139,2013,501540,5703381,Negative,Mule Deer,Female,Alberta
8140,18140,2013,503168,5703383,Negative,White-tailed Deer,Female,Alberta
8141,18141,2013,473921,5714777,Negative,Mule Deer,Female,Alberta
8142,18142,2013,504797,5701766,Negative,White-tailed Deer,Female,Alberta
8143,18143,2013,508051,5703387,Negative,Mule Deer,Female,Alberta
8144,18144,2013,477184,5717996,Negative,Mule Deer,Male,Alberta
8145,18145,2013,508051,5703387,Negative,Mule Deer,Female,Alberta
8146,18146,2013,508051,5703387,Negative,Mule Deer,Female,Alberta
8147,18147,2013,441215,5695626,Negative,Mule Deer,Male,Alberta
8148,18148,2013,484682,5689882,Negative,Mule Deer,Female,Alberta
8149,18149,2013,446485,5691924,Negative,Mule Deer,Female,Alberta
8150,18150,2013,449754,5692693,Negative,Mule Deer,Male,Alberta
8151,18151,2013,446485,5691924,Negative,Mule Deer,Female,Alberta
8152,18152,2013,466493,5697955,Negative,Mule Deer,Female,Alberta
8153,18153,2013,467844,5700526,Negative,White-tailed Deer,Male,Alberta
8154,18154,2013,473905,5711541,Negative,Mule Deer,Male,Alberta
8155,18155,2013,473905,5711541,Negative,Mule Deer,Male,Alberta
8156,18156,2013,430396,5709114,Negative,Mule Deer,Female,Alberta
8157,18157,2013,429977,5708718,Negative,Mule Deer,Female,Alberta
8158,18158,2013,431825,5694533,Negative,Mule Deer,Female,Alberta
8159,18159,2013,447238,5739261,Negative,Mule Deer,Female,Alberta
8160,18160,2013,420493,5721411,Negative,Mule Deer,Female,Alberta
8161,18161,2013,483564,5680744,Negative,Mule Deer,Female,Alberta
8162,18162,2013,530967,5682430,Negative,Mule Deer,Female,Alberta
8163,18163,2013,483564,5680744,Negative,Mule Deer,Female,Alberta
8164,18164,2013,530967,5682430,Negative,Mule Deer,Female,Alberta
8165,18165,2013,518373,5656478,Negative,Mule Deer,Male,Alberta
8166,18166,2013,487458,5745873,Negative,Mule Deer,Female,Alberta
8167,18167,2013,487458,5843879,Negative,Mule Deer,Female,Alberta
8168,18168,2013,488516,5705013,Negative,Mule Deer,Female,Alberta
